start,end,text,end_sec,page
59:03.720,59:05.140,"여기 보이는 패딩 Mask는,",3545.14,15
59:05.180,59:06.640,"Source 문장과 마찬가지로,",3546.64,15
59:06.700,59:08.860,"패딩 토큰에 대해서 적용하도록 만들어서,",3548.86,15
59:08.980,59:11.600,학습할 때 이러한 Mask를 사용할 수 있도록 하고요.,3551.6,15
59:11.820,59:12.380,"추가적으로,",3552.38,15
59:12.480,59:15.060,"앞쪽에 있는 단어들만 볼 수 있도록 만들기 위해서,",3555.06,15
59:15.240,59:17.020,"별도의 Mask를 하나 더 만든 다음에,",3557.02,15
59:17.200,59:19.320,"이 두 Mask에 대해서 Element YG로,",3559.32,15
59:19.340,59:20.520,"End 연산을 수행한 뒤에,",3560.52,15
59:20.660,59:22.440,"결과적으로 이렇게 두 Mask에 대해서,",3562.44,15
59:22.640,59:25.400,"둘 다 1의 값을 가지는 그런 위치에 대해서만,",3565.4,15
59:25.460,59:27.940,"실제 Attention Score를 구할 수 있도록 만들어서,",3567.94,15
59:28.160,59:30.880,이렇게 Mask 값을 생성하는 것을 알 수 있습니다.,3570.88,15
59:31.020,59:31.860,"그래서 결과적으로,",3571.86,15
59:31.940,59:33.540,"Source와 Target이 들어왔을 때,",3573.54,15
59:33.660,59:35.060,"Mask를 각각 만든 뒤에,",3575.06,15
59:35.200,59:37.480,"먼저 Encoder에 이러한 Source 문장을 넣어서,",3577.48,15
59:37.600,59:39.200,"Encoder의 출력 값들을 뽑은 뒤에,",3579.2,15
59:39.360,59:40.540,"이제 Decoder는 매번,",3580.54,15
59:40.540,59:43.320,"그러한 Encoder의 출력 값을 Attention할 수 있도록 만들어서,",3583.32,15
59:43.500,59:45.500,"결과적으로 마지막에 나온 Output 값이,",3585.5,15
59:45.500,59:47.880,우리 네트워크의 번역 결과라고 할 수 있습니다.,3587.88,15
59:48.100,59:49.960,이제 그래서 실제로 학습을 진행할 수 있는데요.,3589.96,15
59:50.260,59:51.280,"학습할 땐 이와 같이,",3591.28,15
59:51.540,59:53.480,"Input Dimension과 Output Dimension은 각각,",3593.48,15
59:53.480,59:55.780,"Source 언어에 포함되어 있는 언어의 개수,",3595.78,15
59:55.900,59:59.120,그 다음에 Target 언어에 포함되어 있는 언어의 개수가 될 수 있도록 합니다.,3599.12,15
59:59.300,01:00:00.660,"그래서 각각의 단어에 대한,",3600.66,15
01:00:00.660,01:00:02.660,"Embedding 차원은 256으로 설정하고,",3602.66,15
01:00:02.760,01:00:05.860,레이어가 총 3번씩 중첩되어 사용할 수 있도록 만들었습니다.,3605.86,15
01:00:06.160,01:00:07.280,"여기 보이는 파라미터는,",3607.28,15
01:00:07.320,01:00:09.200,"실제 논문에서 제한된 파라미터에 비하면,",3609.2,15
01:00:09.340,01:00:10.700,"크기가 많이 작은 편이지만,",3610.7,15
01:00:10.760,01:00:11.640,"그럼에도 불구하고,",3611.64,15
01:00:11.760,01:00:13.680,충분히 좋은 성능을 낼 수 있습니다.,3613.68,15
01:00:13.940,01:00:14.980,"그래서 결과적으로 이렇게,",3614.98,15
01:00:15.200,01:00:16.960,"Transformer 객체를 만들어 준 뒤에,",3616.96,15
01:00:17.020,01:00:19.300,파라미터까지 다 초기화를 진행해 주시고요.,3619.3,15
01:00:19.480,01:00:21.360,"이렇게 전체 네트워크에 포함되어 있는,",3621.36,15
01:00:21.520,01:00:23.160,모든 파라미터를 확인해 볼 수 있습니다.,3623.16,15
01:00:23.500,01:00:25.520,그래서 이제 한번 학습을 진행할 수 있는데요.,3625.52,15
01:00:25.840,01:00:28.640,"이와 같이, Running Rate는 0.0005로 하고,",3628.64,15
01:00:28.960,01:00:30.180,"Adam Optimizer를 사용해서,",3630.18,15
01:00:30.180,01:00:31.800,모델을 학습할 수 있도록 하겠습니다.,3631.8,15
01:00:32.160,01:00:34.660,"그래서 학습함수와 평가함수를,",3634.66,15
01:00:34.740,01:00:36.520,따로 정의해서 학습을 진행하면요.,3636.52,15
01:00:36.580,01:00:39.060,이렇게 학습이 진행되는 걸 확인할 수 있고요.,3639.06,15
01:00:39.220,01:00:40.480,"학습을 진행할 때마다,",3640.48,15
01:00:40.640,01:00:43.000,"Validation Loss가 더 감소하는 경우에만,",3643.0,15
01:00:43.060,01:00:44.800,"모델 파라미터를 새로운 파일로,",3644.8,15
01:00:44.820,01:00:47.020,기록하도록 만드는 것을 알 수 있습니다.,3647.02,15
01:00:47.240,01:00:48.620,"결과적으로 이와 같이,",3648.62,15
01:00:48.620,01:00:50.560,학습이 완료된 걸 확인할 수 있고요.,3650.56,15
01:00:50.840,01:00:52.120,"이렇게 학습된 결과를,",3652.12,15
01:00:52.160,01:00:54.280,"여러분들의 컴퓨터에 기록하고자 한다면,",3654.28,15
01:00:54.680,01:00:56.460,"이렇게 File Library를 이용해서,",3656.46,15
01:00:56.620,01:00:58.280,"학습이 완료된 데이터를,",3658.28,15
01:00:58.380,01:00:59.740,다운로드 받을 수 있도록 합니다.,3659.74,15
01:00:59.740,01:01:01.300,"자, 이후에 이와 같이,",3661.3,15
01:01:01.300,01:01:03.120,"학습 완료된 모델을 이용해서,",3663.12,15
01:01:03.240,01:01:04.600,"테스트 데이터에 대해서,",3664.6,15
01:01:04.780,01:01:06.120,"Evaluation을 진행하게 되면,",3666.12,15
01:01:06.420,01:01:07.060,"다음과 같이,",3667.06,15
01:01:07.200,01:01:09.060,"테스트 데이터에 대한 Loss 값을,",3669.06,15
01:01:09.100,01:01:09.880,구해볼 수 있습니다.,3669.88,15
01:01:10.140,01:01:10.920,"이제 이어서,",3670.92,15
01:01:10.980,01:01:12.440,"여러분들만의 문장을 넣어서,",3672.44,15
01:01:12.620,01:01:14.680,실제로 우리 모델을 사용해 볼 수 있는데요.,3674.68,15
01:01:14.940,01:01:16.780,"이렇게 Translate Sentence 함수 안에,",3676.78,15
01:01:16.840,01:01:18.560,내용이 정의되어 있는 걸 알 수 있습니다.,3678.56,15
01:01:18.780,01:01:20.440,"먼저 하나의 문장이 들어왔을 때,",3680.44,15
01:01:20.620,01:01:21.600,"토큰을 진행한 뒤에,",3681.6,15
01:01:21.800,01:01:22.440,"앞 뒤로,",3682.44,15
01:01:22.460,01:01:24.280,SOS와 EOS 토큰을 붙입니다.,3684.28,15
01:01:24.540,01:01:26.040,"각각의 단어들에 대한 정보를,",3686.04,15
01:01:26.200,01:01:27.640,"Index로 바꿔주어서,",3687.64,15
01:01:27.800,01:01:29.080,"우리 모델의 입력으로,",3689.08,15
01:01:29.080,01:01:30.260,넣을 수 있도록 하고요.,3690.26,15
01:01:30.280,01:01:31.800,"이어서 마스크를 만든 뒤에,",3691.8,15
01:01:31.860,01:01:33.100,"실제로 인코더에,",3693.1,15
01:01:33.140,01:01:34.460,"이러한 소스 문장을 넣어서,",3694.46,15
01:01:34.560,01:01:36.020,출력 값을 구할 수 있도록 합니다.,3696.02,15
01:01:36.280,01:01:37.000,"그 다음에 이제,",3697.0,15
01:01:37.140,01:01:38.500,"실제 출력 문장은,",3698.5,15
01:01:38.540,01:01:40.120,"SOS 토큰부터 출발해서,",3700.12,15
01:01:40.360,01:01:41.200,"Max Length까지,",3701.2,15
01:01:41.360,01:01:42.360,"한 번씩 반복적으로,",3702.36,15
01:01:42.600,01:01:43.820,"모델의 디코더에 넣어서,",3703.82,15
01:01:43.980,01:01:45.840,출력 값을 만들어 낼 수 있도록 합니다.,3705.84,15
01:01:46.080,01:01:46.760,"그래서 이때,",3706.76,15
01:01:46.820,01:01:48.360,"매번 디코더에 넣었을 때,",3708.36,15
01:01:48.480,01:01:49.540,"가장 마지막 단어가,",3709.54,15
01:01:49.640,01:01:50.740,"출력 문장으로서,",3710.74,15
01:01:50.840,01:01:52.260,하나씩 추가가 되는 거고요.,3712.26,15
01:01:52.420,01:01:53.440,"그래서 결과적으로,",3713.44,15
01:01:53.740,01:01:55.820,"최대 Max Length만큼 반복을 하다가,",3715.82,15
01:01:56.040,01:01:57.340,"EOS를 만나는 순간에,",3717.34,15
01:01:57.360,01:01:58.480,"거기에서 멈추도록 해서,",3718.48,15
01:01:58.480,01:02:00.640,"그때까지 출력된 모든 단어들이,",3720.64,15
01:02:00.700,01:02:02.200,전체 출력 문장이 되겠습니다.,3722.2,15
01:02:02.460,01:02:04.580,"그래서 실제 결과로 뽑기 위해서,",3724.58,15
01:02:04.760,01:02:05.900,"각각의 인덱스를,",3725.9,15
01:02:06.040,01:02:07.720,"다시 문자열로 바꾸어서,",3727.72,15
01:02:07.860,01:02:09.580,리턴해주는 것을 알 수 있습니다.,3729.58,15
01:02:09.880,01:02:10.900,"그래서 간단하게,",3730.9,15
01:02:11.020,01:02:12.880,"한 번 테스트 데이터 중에서,",3732.88,15
01:02:13.020,01:02:14.940,이 열 번째 데이터를 확인해 보도록 할게요.,3734.94,15
01:02:15.480,01:02:16.380,"내용 확인해 보시면,",3736.38,15
01:02:16.600,01:02:18.080,얘가 독일어 문장이 되겠습니다.,3738.08,15
01:02:18.420,01:02:20.020,"이 내용이 원래 의미하는 내용은,",3740.02,15
01:02:20.100,01:02:21.140,"한 명의 어머니와,",3741.14,15
01:02:21.280,01:02:23.480,그의 자식은 노래를 부른다.,3743.48,15
01:02:23.520,01:02:25.480,"야외에서 좋은 날을 즐기며,",3745.48,15
01:02:25.560,01:02:26.200,라는 내용이죠.,3746.2,15
01:02:26.380,01:02:28.460,"이게 실제로 출력된 결과를 확인해 보면,",3748.46,15
01:02:28.460,01:02:30.100,"우리 모델이 번역한 내용은,",3750.1,15
01:02:30.120,01:02:32.020,"어머니와 그의 어린 아들이,",3752.02,15
01:02:32.100,01:02:34.780,야외에서 작은 나날을 즐기고 있다.,3754.78,15
01:02:34.900,01:02:36.540,"이런 식으로 번역되어 있는 걸,",3756.54,15
01:02:36.580,01:02:37.320,확인할 수 있습니다.,3757.32,15
01:02:37.560,01:02:39.200,"완전히 동일한 문장은 아니더라도,",3759.2,15
01:02:39.320,01:02:40.720,"이런 전반적인 의미 자체가,",3760.72,15
01:02:40.760,01:02:41.820,"잘 전달되도록,",3761.82,15
01:02:41.840,01:02:43.680,번역이 이루어진 걸 확인할 수 있습니다.,3763.68,15
01:02:43.900,01:02:45.900,"또한 이렇게 출력된 어텐션 값은,",3765.9,15
01:02:46.000,01:02:48.000,"총 8개의 헤드로 구성된,",3768.0,15
01:02:48.120,01:02:50.520,어텐션 스코어들의 집합이라고 할 수 있는데요.,3770.52,15
01:02:50.740,01:02:51.840,"전체 그림에다가,",3771.84,15
01:02:51.940,01:02:54.100,"각각의 헤드에 대한 어텐션 스코어 값을,",3774.1,15
01:02:54.160,01:02:55.320,출력하도록 만들 수 있습니다.,3775.32,15
01:02:55.640,01:02:56.740,"자, 그래서 이와 같이,",3776.74,15
01:02:56.860,01:02:57.800,"실제 그림까지,",3777.8,15
01:02:57.900,01:02:58.440,"출력하도록,",3778.44,15
01:02:58.460,01:02:59.120,"만들어 보시면,",3779.12,8
01:02:59.380,01:02:59.940,"자, 이렇게,",3779.94,8
01:03:00.040,01:03:01.920,"각각의 단어가 출력되기 위해서,",3781.92,8
01:03:02.120,01:03:03.340,"소스 문장에서의,",3783.34,8
01:03:03.360,01:03:04.280,"어떤 정보를,",3784.28,8
01:03:04.380,01:03:06.080,많이 참고했는지를 알 수 있습니다.,3786.08,8
01:03:06.340,01:03:07.360,"이 영어 문장으로,",3787.36,8
01:03:07.480,01:03:08.080,"mother와,",3788.08,8
01:03:08.180,01:03:09.960,"이 독일어 문장에 해당 단어는,",3789.96,8
01:03:10.060,01:03:10.740,"마찬가지로,",3790.74,8
01:03:10.760,01:03:12.380,어머니라는 의미를 가지고 있습니다.,3792.38,8
01:03:12.660,01:03:13.240,"그렇기 때문에,",3793.24,8
01:03:13.420,01:03:15.540,"이렇게 mother라는 단어를 출력하기 위해서,",3795.54,8
01:03:15.780,01:03:16.660,"독일어 문장에,",3796.66,8
01:03:16.720,01:03:18.220,"이러한 단어를 참고했다는 것을,",3798.22,8
01:03:18.400,01:03:19.980,시각적으로 확인할 수 있습니다.,3799.98,8
01:03:20.240,01:03:20.820,"이와 같이,",3800.82,8
01:03:21.000,01:03:22.760,"총 8개의 헤드 각각에 대해서,",3802.76,8
01:03:23.080,01:03:24.680,"어텐션 스코어 값이 매겨지는 걸,",3804.68,8
01:03:24.700,01:03:25.340,확인할 수 있고요.,3805.34,8
01:03:25.820,01:03:26.420,"말씀드렸듯이,",3806.42,8
01:03:26.420,01:03:27.440,"각각의 헤드들은,",3807.44,8
01:03:27.440,01:03:29.640,"서로 다른 어텐션 컨셉들을,",3809.64,8
01:03:29.720,01:03:31.120,"학습하도록 만들어지기 때문에,",3811.12,8
01:03:31.320,01:03:34.160,"이렇게 각각 어텐션 스코어 값이 구해진 결과가,",3814.16,8
01:03:34.200,01:03:36.180,"조금씩 다를 수 있다는 점 또한,",3816.18,8
01:03:36.180,01:03:36.960,확인할 수 있습니다.,3816.96,8
01:03:37.180,01:03:38.080,"이제 마지막으로,",3818.08,15
01:03:38.100,01:03:39.840,"간단하게 블루 스코어를 계산해서,",3819.84,15
01:03:40.100,01:03:42.260,"학습이 완료된 트랜스포먼 모델의,",3822.26,15
01:03:42.260,01:03:43.440,스코어를 구해볼 수 있습니다.,3823.44,15
01:03:43.700,01:03:44.600,"지금 예시에서는,",3824.6,15
01:03:44.820,01:03:46.480,"각각의 입력 문장이 있을 때,",3826.48,15
01:03:46.640,01:03:48.020,"그 정답 문장 또한,",3828.02,15
01:03:48.020,01:03:49.400,"하나씩만 존재하기 때문에,",3829.4,15
01:03:49.620,01:03:50.860,"하나의 예측 값에 대해서,",3830.86,15
01:03:51.140,01:03:52.560,"그 정답 값이 1대 1로,",3832.56,15
01:03:52.600,01:03:53.680,"매칭될 수 있도록,",3833.68,15
01:03:53.740,01:03:54.940,"바로 그 정답 문장을,",3834.94,15
01:03:55.040,01:03:56.460,"하나의 리스트로 감싸서,",3836.46,15
01:03:56.560,01:03:57.420,"하나씩 나열하고,",3837.42,15
01:03:57.420,01:03:58.400,결합하는 걸 알 수 있습니다.,3838.4,15
01:03:58.600,01:04:00.120,"자 그래서 이와 같이,",3840.12,15
01:04:00.200,01:04:01.820,"문장 100개당 한 번씩,",3841.82,15
01:04:01.840,01:04:03.200,"예측과 정답 값을,",3843.2,15
01:04:03.220,01:04:04.600,출력하도록 만들어 본 거고요.,3844.6,15
01:04:04.740,01:04:06.900,"자 이렇게 실제로 문장을 보시면은,",3846.9,15
01:04:06.940,01:04:07.920,"꽤 유사하게,",3847.92,15
01:04:08.000,01:04:09.880,예측이 이루어진 걸 확인할 수 있습니다.,3849.88,15
01:04:10.140,01:04:10.740,"예를 들어,",3850.74,15
01:04:10.840,01:04:12.180,"마지막 문장 같은 경우는,",3852.18,15
01:04:12.420,01:04:13.920,"나이가 많은 한 남자는,",3853.92,15
01:04:14.060,01:04:15.060,"미디어 게임을,",3855.06,15
01:04:15.080,01:04:16.180,"플레이하고 있다라고,",3856.18,15
01:04:16.180,01:04:16.860,번역을 했는데요.,3856.86,15
01:04:17.060,01:04:19.000,"실제 정답 값과 비교했을 때,",3859.0,15
01:04:19.140,01:04:19.920,"거의 유사하게,",3859.92,15
01:04:19.940,01:04:21.600,번역을 수행한 걸 확인할 수 있습니다.,3861.6,15
01:04:21.820,01:04:23.900,"또한 여기 보이는 이 블루 4 스코어가,",3863.9,15
01:04:24.020,01:04:25.120,"일반적으로 알려져 있는,",3865.12,15
01:04:25.200,01:04:26.920,블루 스코어와 같은 값을 가지는데요.,3866.92,15
01:04:26.920,01:04:29.020,"이렇게 블루 스코어 값으로는,",3869.02,15
01:04:29.040,01:04:31.220,36을 얻은 것을 확인할 수 있습니다.,3871.22,15
01:04:31.420,01:04:31.920,"이어서,",3871.92,15
01:04:31.960,01:04:34.700,같이 한 번 논문 리딩 진행해 보도록 하겠습니다.,3874.7,15
01:04:35.080,01:04:36.060,"논문의 제목은,",3876.06,15
01:04:36.060,01:04:38.340,Attention is All You Need 이고요.,3878.34,15
01:04:38.500,01:04:39.060,"말 그대로,",3879.06,15
01:04:39.340,01:04:40.780,"Attention만 잘 활용해도,",3880.78,15
01:04:40.860,01:04:42.760,"높은 성능을 얻을 수 있다라는,",3882.76,15
01:04:42.800,01:04:43.760,의미를 가지고 있습니다.,3883.76,15
01:04:44.140,01:04:45.960,"본 논문은 2017년도,",3885.96,15
01:04:46.040,01:04:48.420,NIPS에 구글 팀이 발표한 논문이고요.,3888.42,15
01:04:48.980,01:04:49.740,"말씀드렸듯이,",3889.74,15
01:04:49.740,01:04:50.660,"이전까지에는,",3890.66,15
01:04:50.820,01:04:54.160,"RNN과 Attention 메커니즘을 같이 활용하는 기법들이,",3894.16,15
01:04:54.260,01:04:55.540,많이 사용이 되었었는데요.,3895.54,15
01:04:55.760,01:04:56.580,"본 논문에서는,",3896.58,15
01:04:56.580,01:04:59.340,"RNN 및 CNN을 전부 사용하지 않고,",3899.34,15
01:04:59.420,01:05:01.200,"오직 Attention 기법만 사용해서,",3901.2,15
01:05:01.300,01:05:03.780,기계 번역 테스트에서 좋은 성능을 얻었습니다.,3903.78,15
01:05:04.100,01:05:05.020,"바로 한 번,",3905.02,9
01:05:05.020,01:05:06.300,abstract부터 읽어볼게요.,3906.3,9
01:05:06.680,01:05:07.680,"보시는 바와 같이,",3907.68,6
01:05:07.740,01:05:08.520,"이전까지는,",3908.52,6
01:05:08.520,01:05:10.420,"인코더와 디코더를 포함한 형태로,",3910.42,6
01:05:10.520,01:05:13.300,"복잡한 RNN 혹은 CNN 기반의,",3913.3,6
01:05:13.360,01:05:15.180,"시퀀스 간 변형이 이루어지는,",3915.18,6
01:05:15.280,01:05:17.660,"RNN 및 CNN을 기반으로 하는 모델을,",3917.66,6
01:05:17.660,01:05:18.240,많이 사용했습니다.,3918.24,6
01:05:18.600,01:05:20.300,"여기에서 Transduction은,",3920.3,6
01:05:20.320,01:05:23.260,변화 혹은 형질의 변형과 같은 의미를 가지고 있는데요.,3923.26,6
01:05:23.540,01:05:24.060,"말 그대로,",3924.06,6
01:05:24.240,01:05:26.380,어떠한 시퀀스 간 변형을 의미하는 겁니다.,3926.38,6
01:05:26.580,01:05:27.560,"대표적인 예시가,",3927.56,6
01:05:27.660,01:05:28.640,기계 번역이 있겠죠.,3928.64,6
01:05:28.900,01:05:29.920,"이제 그러한 테스트에서,",3929.92,6
01:05:30.080,01:05:32.160,"이렇게 RNN 혹은 CNN을,",3932.16,6
01:05:32.180,01:05:34.520,전적으로 활용한 모델들이 많이 사용되었습니다.,3934.52,6
01:05:34.840,01:05:37.120,"또한, 그러한 인코더 디코더 아키텍처에,",3937.12,6
01:05:37.260,01:05:38.960,"Attention 메커니즘을 활용했을 때,",3938.96,6
01:05:39.040,01:05:40.760,"보다 성능이 좋아질 수 있었다는,",3940.76,6
01:05:40.880,01:05:43.600,그런 결과를 이전 논문에서 확인해 볼 수가 있었죠.,3943.6,6
